id,y,pred
6139,2,2
6140,1,1
6141,4,4
6142,2,2
6143,1,1
6144,0,0
6145,1,1
6146,4,4
6147,1,1
6148,4,4
6149,3,3
6150,3,3
6151,4,4
6152,4,4
6153,2,2
6154,3,3
6155,3,3
6156,4,4
6157,2,2
6158,2,2
6159,3,3
6160,3,3
6161,0,0
6162,0,0
6163,2,2
6164,4,4
6165,3,3
6166,1,1
6167,3,3
6168,3,3
6169,0,0
6170,0,0
6171,1,1
6172,2,2
6173,0,0
6174,4,4
6175,3,3
6176,3,3
6177,2,2
6178,4,4
6179,4,4
6180,1,1
6181,4,4
6182,1,1
6183,4,4
6184,2,2
6185,0,0
6186,3,3
6187,1,1
6188,2,2
6189,4,4
6190,1,1
6191,0,0
6192,1,1
6193,0,0
6194,1,1
6195,0,0
6196,1,1
6197,1,1
6198,3,3
6199,3,3
6200,4,4
6201,0,0
6202,0,0
6203,1,1
6204,4,4
6205,2,2
6206,0,0
6207,2,2
6208,0,0
6209,2,2
6210,3,3
6211,2,2
6212,4,4
6213,1,1
6214,2,2
6215,4,4
6216,4,4
6217,3,3
6218,3,3
6219,4,4
6220,2,2
6221,2,2
6222,3,3
6223,2,2
6224,4,4
6225,1,1
6226,2,2
6227,4,4
6228,1,1
6229,2,2
6230,2,2
6231,4,4
6232,3,3
6233,1,1
6234,3,3
6235,4,4
6236,0,0
6237,2,2
6238,4,4
6239,2,2
6240,2,2
6241,3,3
6242,2,2
6243,3,3
6244,2,2
6245,1,1
6246,0,0
6247,1,1
6248,0,0
6249,3,3
6250,4,4
6251,4,4
6252,4,4
6253,0,0
6254,2,2
6255,1,1
6256,4,4
6257,2,2
6258,0,0
6259,2,2
6260,0,0
6261,2,2
6262,4,4
6263,4,4
6264,1,1
6265,2,2
6266,0,0
6267,0,0
6268,4,4
6269,0,0
6270,3,3
6271,2,2
6272,0,0
6273,3,3
6274,3,3
6275,1,1
6276,2,2
6277,4,4
6278,0,0
6279,4,4
6280,1,1
6281,4,4
6282,2,2
6283,2,2
6284,2,2
6285,4,4
6286,3,3
6287,3,3
6288,1,1
6289,1,1
6290,1,1
6291,1,1
6292,0,0
6293,2,2
6294,1,1
6295,3,3
6296,2,2
6297,3,3
6298,0,0
6299,2,2
6300,0,0
6301,4,4
6302,4,4
6303,0,0
6304,1,1
6305,2,2
6306,1,1
6307,1,1
6308,0,0
6309,4,4
6310,4,4
6311,3,3
6312,4,4
6313,4,4
6314,2,2
6315,4,4
6316,2,2
6317,1,1
6318,2,2
6319,3,3
6320,3,3
6321,2,2
6322,0,0
6323,2,2
6324,0,0
6325,2,2
6326,2,2
6327,3,3
6328,4,4
6329,1,1
6330,4,4
6331,1,1
6332,4,4
6333,3,3
6334,0,0
6335,3,3
6336,3,3
6337,2,2
6338,0,0
6339,4,4
6340,4,4
6341,0,0
6342,2,2
6343,4,4
6344,1,1
6345,3,3
6346,2,2
6347,3,3
6348,1,1
6349,1,1
6350,3,3
6351,4,4
6352,4,4
6353,1,1
6354,3,3
6355,4,4
6356,0,0
6357,3,3
6358,2,2
6359,2,2
6360,2,2
6361,3,3
6362,2,2
6363,0,0
6364,1,1
6365,2,2
6366,2,2
6367,1,1
6368,3,3
6369,1,1
6370,2,2
6371,2,2
6372,0,0
6373,2,2
6374,0,0
6375,1,1
6376,1,1
6377,2,2
6378,2,2
6379,3,3
6380,2,2
6381,0,0
6382,1,1
6383,1,1
6384,2,2
6385,0,0
6386,2,2
6387,0,0
6388,3,3
6389,1,1
6390,4,4
6391,0,0
6392,2,2
6393,0,0
6394,1,1
6395,3,3
6396,1,1
6397,4,4
6398,0,0
6399,0,0
6400,0,0
6401,1,1
6402,1,1
6403,4,4
6404,2,2
6405,0,0
6406,4,4
6407,3,3
6408,0,0
6409,0,0
6410,3,3
6411,2,2
6412,0,0
6413,1,1
6414,3,3
6415,4,4
6416,4,4
6417,2,2
6418,4,4
6419,2,2
6420,1,1
6421,0,0
6422,3,3
6423,3,3
6424,0,0
6425,4,4
6426,3,3
6427,0,0
6428,2,2
6429,3,3
6430,2,2
6431,1,1
6432,3,3
6433,3,3
6434,0,0
6435,1,1
6436,4,4
6437,3,3
6438,2,2
6439,0,0
6440,0,0
6441,2,2
6442,0,0
6443,1,1
6444,4,4
6445,0,0
6446,4,4
6447,4,4
6448,0,0
6449,0,0
6450,4,4
6451,3,3
6452,0,0
6453,2,2
6454,0,0
6455,3,3
6456,2,2
6457,3,3
6458,3,3
6459,4,4
6460,3,3
6461,2,2
6462,2,2
6463,3,3
6464,0,0
6465,0,0
6466,1,1
6467,4,4
6468,0,0
6469,0,0
6470,1,1
6471,0,0
6472,2,2
6473,2,2
6474,1,1
6475,1,1
6476,2,2
6477,0,0
6478,4,4
6479,1,1
6480,2,2
6481,1,1
6482,3,3
6483,2,2
6484,2,2
6485,2,2
6486,4,4
6487,1,1
6488,3,3
6489,3,3
6490,1,1
6491,2,2
6492,0,0
6493,1,1
6494,2,2
6495,3,3
6496,4,4
6497,2,2
6498,1,1
6499,0,0
6500,3,3
6501,4,4
6502,4,4
6503,3,3
6504,0,0
6505,1,1
6506,2,2
6507,2,2
6508,4,4
6509,4,4
6510,2,2
6511,1,1
6512,0,0
6513,1,1
6514,3,3
6515,4,4
6516,0,0
6517,2,2
6518,3,3
6519,2,2
6520,0,0
6521,1,1
6522,0,0
6523,2,2
6524,1,1
6525,3,3
6526,2,2
6527,4,4
6528,3,3
6529,0,0
6530,3,3
6531,3,3
6532,4,4
6533,2,2
6534,1,1
6535,1,1
6536,3,3
6537,1,1
6538,3,3
6539,4,4
6540,1,1
6541,4,4
6542,4,4
6543,1,1
6544,1,1
6545,4,4
6546,1,1
6547,0,0
6548,0,0
6549,0,0
6550,0,0
6551,1,1
6552,0,0
6553,1,1
6554,1,1
6555,4,4
6556,0,0
6557,0,0
6558,0,0
6559,4,4
6560,1,1
6561,1,1
6562,1,1
6563,4,4
6564,4,4
6565,2,2
6566,1,1
6567,0,0
6568,2,2
6569,2,2
6570,4,4
6571,4,4
6572,2,2
6573,3,3
6574,1,1
6575,2,2
6576,4,4
6577,1,1
6578,2,2
6579,1,1
6580,2,2
6581,3,3
6582,0,0
6583,1,1
6584,1,1
6585,1,1
6586,1,1
6587,3,3
6588,3,3
6589,1,1
6590,1,1
6591,4,4
6592,2,2
6593,1,1
6594,2,2
6595,2,2
6596,0,0
6597,4,4
6598,0,0
6599,1,1
6600,3,3
6601,3,3
6602,2,2
6603,2,2
6604,3,3
6605,0,0
6606,3,3
6607,4,4
6608,2,2
6609,0,0
6610,4,4
6611,2,2
6612,0,0
6613,4,4
6614,0,0
6615,0,0
6616,2,2
6617,2,2
6618,1,1
6619,2,2
6620,0,0
6621,3,3
6622,4,4
6623,2,2
6624,0,0
6625,3,3
6626,0,0
6627,2,2
6628,1,1
6629,3,3
6630,3,3
6631,3,3
6632,4,4
6633,4,4
6634,3,3
6635,2,2
6636,3,3
6637,0,0
6638,0,0
6639,1,1
6640,4,4
6641,4,4
6642,2,2
6643,4,4
6644,0,0
6645,2,2
6646,4,4
6647,2,2
6648,3,3
6649,2,2
6650,3,3
6651,2,2
6652,4,4
6653,4,4
6654,3,3
6655,1,1
6656,3,3
6657,2,2
6658,2,2
6659,1,1
6660,1,1
6661,0,0
6662,4,4
6663,3,3
6664,1,1
6665,4,4
6666,3,3
6667,0,0
6668,2,2
6669,3,3
6670,3,3
6671,2,2
6672,2,2
6673,2,2
6674,2,2
6675,4,4
6676,1,1
6677,1,1
6678,4,4
6679,2,2
6680,3,3
6681,0,0
6682,3,3
6683,0,0
6684,0,0
6685,2,2
6686,0,0
6687,1,1
6688,4,4
6689,1,1
6690,4,4
6691,4,4
6692,2,2
6693,2,2
6694,1,1
6695,4,4
6696,0,0
6697,3,3
6698,0,0
6699,1,1
6700,3,3
6701,1,1
6702,3,3
6703,0,0
6704,4,4
6705,4,4
6706,4,4
6707,0,0
6708,1,1
6709,2,2
6710,0,0
6711,2,2
6712,3,3
6713,0,0
6714,2,2
6715,0,0
6716,0,0
6717,0,0
6718,2,2
6719,2,2
6720,4,4
6721,3,3
6722,2,2
6723,0,0
6724,4,4
6725,1,1
6726,1,1
6727,4,4
6728,1,1
6729,1,1
6730,2,2
6731,0,0
6732,4,4
6733,0,0
6734,0,0
6735,4,4
6736,3,3
6737,2,2
6738,4,4
6739,1,1
6740,4,4
6741,4,4
6742,4,4
6743,2,2
6744,3,3
6745,0,0
6746,2,2
6747,2,2
6748,2,2
6749,3,3
6750,2,2
6751,4,4
6752,0,0
6753,0,0
6754,2,2
6755,3,3
6756,0,0
6757,0,0
6758,2,2
6759,1,1
6760,1,1
6761,1,1
6762,3,3
6763,2,2
6764,0,0
6765,0,0
6766,0,0
6767,4,4
6768,2,2
6769,3,3
6770,3,3
6771,0,0
6772,1,1
6773,4,4
6774,4,4
6775,0,0
6776,0,0
6777,3,3
6778,3,3
6779,0,0
6780,3,3
6781,2,2
6782,4,4
6783,1,1
6784,0,0
6785,2,2
6786,2,2
6787,4,4
6788,3,3
6789,0,0
6790,0,0
6791,0,0
6792,1,1
6793,1,1
6794,4,4
6795,0,0
6796,4,4
6797,0,0
6798,0,0
6799,1,1
6800,2,2
6801,3,3
6802,3,3
6803,0,0
6804,4,4
6805,0,0
6806,3,3
6807,4,4
6808,2,2
6809,4,4
6810,4,4
6811,1,1
6812,3,3
6813,2,2
6814,0,0
6815,0,0
6816,4,4
6817,1,1
6818,2,2
6819,3,3
6820,0,0
6821,2,2
6822,3,3
6823,3,3
6824,0,0
6825,4,4
6826,2,2
6827,1,1
6828,4,4
6829,4,4
6830,4,4
6831,0,0
6832,3,3
6833,0,0
6834,2,2
6835,3,3
6836,3,3
6837,0,0
6838,0,0
6839,0,0
6840,3,3
6841,0,0
6842,4,4
6843,0,0
6844,1,1
6845,4,4
6846,0,0
6847,1,1
6848,1,1
6849,0,0
6850,2,2
6851,2,2
6852,1,1
6853,4,4
6854,4,4
6855,3,3
6856,0,0
6857,1,1
6858,3,3
6859,4,4
6860,4,4
6861,2,2
6862,0,0
6863,4,4
6864,3,3
6865,2,2
6866,2,2
6867,4,4
6868,3,3
6869,0,0
6870,0,0
6871,1,1
6872,1,1
6873,1,1
6874,0,0
6875,0,0
6876,0,0
6877,4,4
6878,2,2
6879,2,2
6880,2,2
6881,1,1
6882,0,0
6883,2,2
6884,0,0
6885,4,4
6886,2,2
6887,1,1
6888,1,1
6889,4,4
6890,2,2
6891,4,4
6892,1,1
6893,1,1
6894,3,3
6895,4,4
6896,4,4
6897,0,0
6898,2,2
6899,2,2
6900,2,2
6901,0,0
6902,4,4
6903,3,3
6904,2,2
6905,4,4
6906,1,1
6907,4,4
6908,2,2
6909,4,4
6910,2,2
6911,3,3
6912,0,0
6913,4,4
6914,4,4
6915,0,0
6916,0,0
6917,3,3
6918,2,2
6919,0,0
6920,3,3
6921,0,0
6922,0,0
6923,2,2
6924,2,2
6925,0,0
6926,0,0
6927,1,1
6928,4,4
6929,1,1
6930,1,1
6931,2,2
6932,2,2
6933,2,2
6934,4,4
6935,4,4
6936,0,0
6937,4,4
6938,3,3
6939,1,1
6940,2,2
6941,3,3
6942,0,0
6943,2,2
6944,0,0
6945,0,0
6946,4,4
6947,4,4
6948,2,2
6949,0,0
6950,4,4
6951,2,2
6952,2,2
6953,0,0
6954,0,0
6955,4,4
6956,0,0
6957,1,1
6958,1,1
6959,3,3
6960,3,3
6961,3,3
6962,0,0
6963,2,2
6964,0,0
6965,0,0
6966,3,3
6967,1,1
6968,4,4
6969,0,0
6970,3,3
6971,2,2
6972,4,4
6973,4,4
6974,4,4
6975,2,2
6976,0,0
6977,2,2
6978,4,4
6979,0,0
6980,0,0
6981,1,1
6982,4,4
6983,3,3
6984,1,1
6985,3,3
6986,4,4
6987,3,3
6988,3,3
6989,1,1
6990,4,4
6991,3,3
6992,1,1
6993,1,1
6994,4,4
6995,3,3
6996,2,2
6997,0,0
6998,0,0
6999,0,0
7000,2,2
7001,0,0
7002,4,4
7003,1,1
7004,4,4
7005,1,1
7006,2,2
7007,3,3
7008,0,0
7009,2,2
7010,1,1
7011,3,3
7012,3,3
7013,1,1
7014,3,3
7015,0,0
7016,3,3
7017,1,1
7018,1,1
7019,0,0
7020,0,0
7021,4,4
7022,2,2
7023,2,2
7024,1,1
7025,4,4
7026,2,2
7027,0,0
7028,2,2
7029,2,2
7030,3,3
7031,1,1
7032,2,2
7033,3,3
7034,1,1
7035,1,1
7036,0,0
7037,4,4
7038,0,0
7039,0,0
7040,0,0
7041,3,3
7042,2,2
7043,4,4
7044,3,3
7045,0,0
7046,2,2
7047,2,2
7048,0,0
7049,1,1
7050,4,4
7051,1,1
7052,3,3
7053,2,2
7054,4,4
7055,2,2
7056,0,0
7057,2,2
7058,3,3
7059,4,4
7060,0,0
7061,2,2
7062,4,4
7063,3,3
7064,2,2
7065,3,3
7066,3,3
7067,2,2
7068,1,1
7069,0,0
7070,1,1
7071,2,2
7072,1,1
7073,4,4
7074,3,3
7075,0,0
7076,4,4
7077,0,0
7078,4,4
7079,4,4
7080,4,4
7081,1,1
7082,1,1
7083,0,0
7084,0,0
7085,4,4
7086,4,4
7087,1,1
7088,1,1
7089,2,2
7090,4,4
7091,1,1
7092,4,4
7093,0,0
7094,0,0
7095,0,0
7096,0,0
7097,4,4
7098,1,1
7099,1,1
7100,4,4
7101,0,0
7102,0,0
7103,3,3
7104,1,1
7105,0,0
7106,4,4
7107,2,2
7108,1,1
7109,3,3
7110,2,2
7111,3,3
7112,3,3
7113,0,0
7114,2,2
7115,2,2
7116,0,0
7117,3,3
7118,3,3
7119,1,1
7120,2,2
7121,3,3
7122,4,4
7123,1,1
7124,2,2
7125,1,1
7126,4,4
7127,3,3
7128,2,2
7129,0,0
7130,3,3
7131,2,2
7132,2,2
7133,2,2
7134,0,0
7135,0,0
7136,3,3
7137,2,2
7138,0,0
7139,4,4
7140,2,2
7141,3,3
7142,2,2
7143,4,4
7144,3,3
7145,3,3
7146,1,1
7147,1,1
7148,2,2
7149,2,2
7150,4,4
7151,3,3
7152,4,4
7153,1,1
7154,3,3
7155,2,2
7156,1,1
7157,0,0
7158,4,4
7159,0,0
7160,2,2
7161,2,2
7162,2,2
7163,0,0
7164,4,4
7165,2,2
7166,2,2
7167,1,1
7168,2,2
7169,0,0
7170,1,1
7171,0,0
7172,3,3
7173,0,0
7174,1,1
7175,0,0
7176,3,3
7177,4,4
7178,4,4
7179,1,1
7180,1,1
7181,4,4
7182,4,4
7183,4,4
7184,3,3
7185,0,0
7186,4,4
7187,1,1
7188,2,2
7189,0,0
7190,4,4
7191,3,3
7192,2,2
7193,4,4
7194,1,1
7195,3,3
7196,4,4
7197,2,2
7198,0,0
7199,0,0
7200,2,2
7201,4,4
7202,0,0
7203,0,0
7204,2,2
7205,3,3
7206,1,1
7207,2,2
7208,0,0
7209,2,2
7210,2,2
7211,3,3
7212,1,1
7213,3,3
7214,4,4
7215,0,0
7216,3,3
7217,0,0
7218,4,4
7219,3,3
7220,1,1
7221,2,2
7222,3,3
7223,1,1
7224,3,3
7225,1,1
7226,1,1
7227,4,4
7228,2,2
7229,1,1
7230,2,2
7231,3,3
7232,4,4
7233,2,2
7234,2,2
7235,1,1
7236,3,3
7237,3,3
7238,0,0
7239,2,2
7240,1,1
7241,1,1
7242,1,1
7243,1,1
7244,2,2
7245,1,1
7246,2,2
7247,2,2
7248,0,0
7249,4,4
7250,1,1
7251,0,0
7252,0,0
7253,4,4
7254,4,4
7255,2,2
7256,2,2
7257,0,0
7258,3,3
7259,4,4
7260,4,4
7261,1,1
7262,3,3
7263,1,1
7264,2,2
7265,2,2
7266,0,0
7267,2,2
7268,4,4
7269,1,1
7270,0,0
7271,2,2
7272,3,3
7273,1,1
7274,3,3
7275,2,2
7276,1,1
7277,2,2
7278,4,4
7279,3,3
7280,3,3
7281,0,0
7282,3,3
7283,4,4
7284,4,4
7285,0,0
7286,0,0
7287,4,4
7288,1,1
7289,1,1
7290,0,0
7291,2,2
7292,4,4
7293,2,2
7294,1,1
7295,2,2
7296,3,3
7297,4,4
7298,0,0
7299,0,0
7300,1,1
7301,1,1
7302,0,0
7303,0,0
7304,0,0
7305,3,3
7306,0,0
7307,4,4
7308,2,2
7309,4,4
7310,3,3
7311,0,0
7312,2,2
7313,3,3
7314,0,0
7315,0,0
7316,4,4
7317,2,2
7318,2,2
7319,2,2
7320,3,3
7321,0,0
7322,4,4
7323,3,3
7324,1,1
7325,2,2
7326,4,4
7327,1,1
7328,2,2
7329,1,1
7330,1,1
7331,0,0
7332,4,4
7333,3,3
7334,3,3
7335,4,4
7336,3,3
7337,3,3
7338,0,0
7339,3,3
7340,0,0
7341,2,2
7342,0,0
7343,1,1
7344,3,3
7345,1,1
7346,4,4
7347,4,4
7348,4,4
7349,1,1
7350,0,0
7351,1,1
7352,3,3
7353,4,4
7354,2,2
7355,4,4
7356,1,1
7357,4,4
7358,0,0
7359,1,1
7360,4,4
7361,0,0
7362,3,3
7363,3,3
7364,1,1
7365,4,4
7366,2,2
7367,1,1
7368,1,1
7369,1,1
7370,4,4
7371,3,3
7372,2,2
7373,4,4
7374,0,0
7375,2,2
7376,4,4
7377,3,3
7378,2,2
7379,1,1
7380,4,4
7381,3,3
7382,3,3
7383,2,2
7384,2,2
7385,1,1
7386,4,4
7387,3,3
7388,0,0
7389,0,0
7390,2,2
7391,2,2
7392,4,4
7393,2,2
7394,0,0
7395,0,0
7396,4,4
7397,3,3
7398,4,4
7399,2,2
7400,4,4
7401,0,0
7402,2,2
7403,3,3
7404,0,0
7405,4,4
7406,4,4
7407,0,0
7408,1,1
7409,4,4
7410,4,4
7411,2,2
7412,1,1
7413,0,0
7414,1,1
7415,0,0
7416,0,0
7417,3,3
7418,2,2
7419,2,2
7420,1,1
7421,1,1
7422,1,1
7423,2,2
7424,4,4
7425,0,0
7426,2,2
7427,4,4
7428,1,1
7429,3,3
7430,3,3
7431,0,0
7432,0,0
7433,4,4
7434,3,3
7435,2,2
7436,1,1
7437,0,0
7438,4,4
7439,2,2
7440,1,1
7441,1,1
7442,1,1
7443,1,1
7444,2,2
7445,2,2
7446,1,1
7447,4,4
7448,1,1
7449,4,4
7450,2,2
7451,1,1
7452,2,2
7453,3,3
7454,1,1
7455,1,1
7456,2,2
7457,3,3
7458,4,4
7459,4,4
7460,1,1
7461,4,4
7462,4,4
7463,2,2
7464,3,3
7465,1,1
7466,4,4
7467,0,0
7468,0,0
7469,2,2
7470,1,1
7471,1,1
7472,4,4
7473,3,3
7474,3,3
7475,3,3
7476,4,4
7477,4,4
7478,3,3
7479,0,0
7480,2,2
7481,0,0
7482,0,0
7483,3,3
7484,2,2
7485,1,1
7486,4,4
7487,0,0
7488,2,2
7489,2,2
7490,3,3
7491,3,3
7492,4,4
7493,2,2
7494,0,0
7495,3,3
7496,0,0
7497,1,1
7498,4,4
7499,4,4
7500,1,1
7501,2,2
7502,0,0
7503,4,4
7504,3,3
7505,2,2
7506,2,2
7507,4,4
7508,2,2
7509,2,2
7510,3,3
7511,2,2
7512,0,0
7513,2,2
7514,4,4
7515,2,2
7516,0,0
7517,0,0
7518,2,2
7519,1,1
7520,1,1
7521,4,4
7522,1,1
7523,1,1
7524,2,2
7525,3,3
7526,4,4
7527,4,4
7528,1,1
7529,4,4
7530,2,2
7531,1,1
7532,4,4
7533,0,0
7534,3,3
7535,3,3
7536,2,2
7537,2,2
7538,0,0
7539,4,4
7540,2,2
7541,1,1
7542,1,1
7543,3,3
7544,2,2
7545,1,1
7546,0,0
7547,3,3
7548,0,0
7549,3,3
7550,3,3
7551,4,4
7552,4,4
7553,0,0
7554,2,2
7555,0,0
7556,2,2
7557,0,0
7558,2,2
7559,3,3
7560,1,1
7561,2,2
7562,4,4
7563,1,1
7564,1,1
7565,3,3
7566,1,1
7567,4,4
7568,3,3
7569,2,2
7570,0,0
7571,3,3
7572,2,2
7573,3,3
7574,4,4
7575,4,4
7576,3,3
7577,0,0
7578,4,4
7579,1,1
7580,1,1
7581,0,0
7582,4,4
7583,2,2
7584,4,4
7585,2,2
7586,4,4
7587,1,1
7588,2,2
7589,2,2
7590,2,2
7591,1,1
7592,4,4
7593,1,1
7594,2,2
7595,1,1
7596,0,0
7597,2,2
7598,3,3
7599,4,4
7600,0,0
7601,0,0
7602,4,4
7603,3,3
7604,1,1
7605,3,3
7606,3,3
7607,1,1
7608,3,3
7609,1,1
7610,0,0
7611,2,2
7612,4,4
7613,3,3
7614,4,4
7615,2,2
7616,4,4
7617,1,1
7618,1,1
7619,2,2
7620,3,3
7621,2,2
7622,4,4
7623,2,2
7624,1,1
7625,3,3
7626,0,0
7627,4,4
7628,1,1
7629,1,1
7630,2,2
7631,2,2
7632,0,0
7633,4,4
7634,2,2
7635,1,1
7636,1,1
7637,3,3
7638,3,3
7639,4,4
7640,4,4
7641,2,2
7642,2,2
7643,0,0
7644,3,3
7645,3,3
7646,3,3
7647,3,3
7648,0,0
7649,2,2
7650,3,3
7651,3,3
7652,4,4
7653,1,1
7654,3,3
7655,0,0
7656,2,2
7657,1,1
7658,4,4
7659,3,3
7660,1,1
7661,4,4
7662,4,4
7663,3,3
7664,0,0
7665,1,1
7666,0,0
7667,3,3
7668,1,1
7669,3,3
7670,3,3
7671,2,2
7672,3,3
7673,2,2
7674,3,3
7675,2,2
7676,2,2
7677,1,1
7678,3,3
7679,4,4
7680,3,3
7681,0,0
7682,1,1
7683,2,2
7684,1,1
7685,2,2
7686,2,2
7687,2,2
7688,4,4
7689,0,0
7690,3,3
7691,1,1
7692,2,2
7693,3,3
7694,2,2
7695,4,4
7696,2,2
7697,2,2
7698,0,0
7699,2,2
7700,0,0
7701,2,2
7702,3,3
7703,4,4
7704,0,0
7705,1,1
7706,2,2
7707,0,0
7708,3,3
7709,1,1
7710,1,1
7711,2,2
7712,3,3
7713,1,1
7714,1,1
7715,2,2
7716,3,3
7717,3,3
7718,4,4
7719,3,3
7720,1,1
7721,1,1
7722,1,1
7723,0,0
7724,3,3
7725,3,3
7726,1,1
7727,0,0
7728,3,3
7729,1,1
7730,1,1
7731,4,4
7732,3,3
7733,0,0
7734,1,1
7735,2,2
7736,2,2
7737,3,3
7738,4,4
7739,1,1
7740,1,1
7741,1,1
7742,4,4
7743,2,2
7744,1,1
7745,4,4
7746,3,3
7747,1,1
7748,3,3
7749,0,0
7750,4,4
7751,4,4
7752,0,0
7753,0,0
7754,2,2
7755,0,0
7756,2,2
7757,1,1
7758,0,0
7759,1,1
7760,0,0
7761,4,4
7762,1,1
7763,4,4
7764,1,0
7765,0,0
7766,1,1
7767,1,1
7768,3,3
7769,3,3
7770,1,1
7771,3,3
7772,4,4
7773,2,2
7774,4,4
7775,2,2
7776,3,3
7777,4,4
7778,2,2
7779,2,2
7780,4,4
7781,1,1
7782,0,0
7783,4,4
7784,1,1
7785,2,2
7786,3,3
7787,4,3
7788,1,1
7789,4,4
7790,2,2
7791,4,4
7792,1,1
7793,3,3
7794,1,1
7795,0,0
7796,4,4
7797,3,3
7798,3,3
7799,2,2
7800,3,3
7801,1,1
7802,1,1
7803,2,2
7804,2,2
7805,0,0
7806,2,2
7807,0,0
7808,1,1
7809,2,2
7810,0,0
7811,1,1
7812,2,2
7813,2,2
7814,3,3
7815,1,1
7816,0,0
7817,0,0
7818,3,3
7819,0,0
7820,0,0
7821,1,1
7822,4,4
7823,1,1
7824,1,1
7825,2,2
7826,1,1
7827,1,1
7828,1,1
7829,1,1
7830,0,0
7831,3,3
7832,2,2
7833,4,4
7834,0,0
7835,2,2
7836,0,0
7837,4,4
7838,4,4
7839,2,2
7840,0,0
7841,1,1
7842,4,4
7843,2,2
7844,2,2
7845,3,3
7846,2,2
7847,2,2
7848,1,1
7849,4,4
7850,2,2
7851,1,1
7852,3,3
7853,4,4
7854,4,4
7855,4,4
7856,0,0
7857,3,3
7858,3,3
7859,4,4
7860,1,1
7861,1,1
7862,4,4
7863,4,4
7864,0,0
7865,1,1
7866,0,0
7867,0,0
7868,3,3
7869,4,4
7870,4,4
7871,0,0
7872,3,3
7873,2,1
7874,4,4
7875,3,3
7876,2,2
7877,2,2
7878,4,4
7879,1,1
7880,0,0
7881,1,1
7882,3,3
7883,1,2
7884,3,3
7885,1,1
7886,1,1
7887,4,4
7888,4,4
7889,2,2
7890,1,1
7891,4,4
7892,2,2
7893,0,0
7894,1,1
7895,0,0
7896,4,4
7897,4,4
7898,4,4
7899,0,0
7900,4,4
7901,3,3
7902,3,3
7903,2,2
7904,1,1
7905,1,1
7906,0,0
7907,4,4
7908,0,0
7909,1,1
7910,3,3
7911,1,1
7912,0,0
7913,0,0
7914,2,2
7915,2,2
7916,3,3
7917,2,2
7918,1,1
7919,4,4
7920,4,4
7921,1,1
7922,2,2
7923,3,3
7924,3,3
7925,1,1
7926,2,2
7927,0,0
7928,1,1
7929,2,2
7930,4,4
7931,3,3
7932,1,1
7933,4,4
7934,1,1
7935,1,1
7936,3,3
7937,1,1
7938,4,4
7939,4,4
7940,4,4
7941,0,0
7942,1,1
7943,0,0
7944,4,4
7945,3,3
7946,3,3
7947,4,3
7948,3,3
7949,0,0
7950,2,2
7951,3,3
7952,3,3
7953,4,4
7954,0,0
7955,3,3
7956,4,4
7957,2,2
7958,3,3
7959,4,4
7960,4,4
7961,2,2
7962,4,4
7963,3,3
7964,3,3
7965,3,3
7966,3,3
7967,4,4
7968,1,1
7969,4,4
7970,0,0
7971,0,0
7972,1,1
7973,3,3
7974,3,3
7975,2,2
7976,2,2
7977,4,4
7978,0,0
7979,4,4
7980,3,3
7981,1,1
7982,4,4
7983,3,3
7984,0,0
7985,2,2
7986,4,4
7987,2,2
7988,1,1
7989,2,2
7990,1,1
7991,2,2
7992,4,4
7993,4,4
7994,3,3
7995,0,0
7996,4,4
7997,2,2
7998,4,4
7999,0,0
8000,4,4
8001,4,4
8002,1,1
8003,3,3
8004,2,2
8005,4,4
8006,0,0
8007,4,4
8008,1,1
8009,3,3
8010,4,4
8011,0,0
8012,1,1
8013,1,1
8014,3,3
8015,0,0
8016,4,4
8017,1,1
8018,2,2
8019,0,0
8020,2,3
8021,4,4
8022,0,0
8023,2,2
8024,1,1
8025,4,4
8026,2,2
8027,2,2
8028,0,0
8029,0,0
8030,1,1
8031,4,4
8032,4,4
8033,4,4
8034,4,4
8035,3,3
8036,2,2
8037,2,2
8038,2,2
8039,3,3
8040,4,4
8041,3,3
8042,1,1
8043,2,2
8044,1,1
8045,4,4
8046,1,1
8047,4,4
8048,0,0
8049,1,1
8050,3,3
8051,2,3
8052,3,3
8053,2,2
8054,4,4
8055,3,3
8056,0,0
8057,1,1
8058,3,3
8059,3,3
8060,4,4
8061,0,0
8062,0,0
8063,1,1
8064,4,4
8065,3,3
8066,4,4
8067,0,0
8068,1,1
8069,0,0
8070,4,4
8071,3,3
8072,0,0
8073,3,3
8074,3,3
8075,1,1
8076,4,4
8077,1,1
8078,3,3
8079,0,0
8080,2,2
8081,2,2
8082,4,4
8083,1,1
8084,3,3
8085,1,1
8086,1,1
8087,4,4
8088,0,0
8089,4,4
8090,0,0
8091,0,0
8092,0,0
8093,0,0
8094,1,1
8095,0,0
8096,3,3
8097,4,4
8098,4,4
8099,4,4
8100,0,0
8101,3,3
8102,2,2
8103,0,0
8104,3,3
8105,4,4
8106,0,0
8107,2,2
8108,1,1
8109,3,3
8110,4,4
8111,2,2
8112,1,1
8113,4,4
8114,0,0
8115,2,2
8116,0,0
8117,4,4
8118,3,3
8119,2,2
8120,3,3
8121,4,4
8122,2,2
8123,1,1
8124,1,1
8125,3,3
8126,3,3
8127,1,1
8128,0,0
8129,2,2
8130,1,1
8131,0,0
8132,2,2
8133,1,1
8134,3,3
8135,0,0
8136,3,3
8137,1,1
